-0.8135062,1.228888,0.35664004,1.2173504,0.7029238,-0.7970935,-0.53704494,-0.6172657,-0.076119445,-1.1576815,-0.36726177,-1.1053687,0.8810365,1.5479672,1.8445885,-0.27501452,1.5522388,1.8637072,-0.1932026,1.3340381,0.7081132,-1.6638746,0.35226682,-0.7130551,-0.87101066,0.31357214,-0.12860854,-0.15038823
-0.37468535,-0.07376572,-1.1802312,1.6814547,0.33140695,1.0345504,1.4130995,-0.67166966,-1.9852777,-0.50355715,0.27757692,-1.0638926,-0.110848635,0.5581265,-1.381609,-1.0625615,1.7023387,-2.2955823,-1.4005902,0.04532966,0.46457887,0.29451254,0.79152954,0.52399606,1.300614,-1.0555048,0.06197142,2.360429
-0.91226536,0.6456317,0.28274888,-0.581124,-0.707932,0.80641377,-0.15822464,-0.36093006,0.7744072,-0.4760295,1.1935453,-0.64710295,-2.3988526,-0.6533607,2.1867003,-0.4939506,0.45464003,-1.3758103,1.7024956,-2.353366,-1.2063059,-1.1161624,1.0641594,1.2371166,-1.8678994,-0.031511508,0.7631141,-0.7746447
1.0137196,-1.0788989,-0.2982168,1.8586906,0.2831217,-0.7299267,0.018520862,0.6547784,0.52639055,-0.049309164,0.43494284,0.76874405,1.9843246,0.2608609,-0.28653812,-0.61028206,-1.0669671,-1.0344167,-1.2237738,-0.81293416,-1.6926302,-0.4307009,1.1298996,-0.29780993,-0.9589176,-0.38154596,-0.50071347,0.9780374
-1.421265,1.8069865,0.7114775,0.7448799,0.75139254,-0.10362607,-0.061595257,0.002228809,0.25725704,-0.718677,-0.22114152,-0.35451412,-0.2564252,0.01470995,0.96704566,-0.36184165,-0.061691213,-1.1830623,1.0223581,0.63404506,0.8861637,1.3416493,0.023596963,-1.9488802,-0.00012840301,-0.16101399,-1.3406737,-0.98864865
-0.8354153,1.7960862,0.9371437,-0.76423556,0.11800257,-0.52523,-0.9017608,-0.49393836,0.23797992,-0.68238956,-1.6187601,-1.7605203,-1.2394848,1.7464182,0.19229102,0.16015032,-2.241044,0.51211524,0.37429014,0.010617943,-1.3028632,0.108986415,-0.6669386,-1.9459577,-0.72080487,-1.7568161,-0.6423457,-0.9819707
-0.11897801,0.77173406,0.5829832,-0.58532345,-0.3788829,2.2818441,0.708423,0.060467802,-0.81828815,-0.010214444,-1.0328634,0.70923704,0.31317228,-0.7179744,2.0958762,0.70518786,-0.6696647,0.486247,-1.9054338,0.74419606,-0.41242662,0.66904926,-0.7477105,-0.5124528,1.9159306,-1.9783306,-1.6218438,0.28769594
0.8312282,0.35176644,-1.0529189,-2.5253065,0.3837802,-0.6818268,0.8798073,-0.33792868,0.8921836,-0.5987317,-0.78694445,-0.7069118,2.4007087,1.4801252,1.3245635,-1.6332065,0.17759845,1.204248,1.1304992,0.4151727,0.22809798,-0.44022703,0.18775588,-0.7229301,-0.97601855,-1.4201645,0.7478298,-1.0851406
-1.5264148,0.35779476,-0.116949,0.056769148,0.7069062,0.5566746,1.1440934,1.8428211,1.665128,0.9316532,0.45437804,1.1904477,-0.4210555,-1.0144233,1.0967433,-1.788269,-1.3712336,-1.3363819,0.2723208,0.5129881,0.5739428,0.14696209,-2.2648501,-0.66865784,0.22091895,-0.23622447,0.5913627,-0.87772816
0.41004917,0.57086813,0.7631034,-0.45968267,0.21389058,-0.74966127,-0.2879336,-1.799425,-1.429829,-0.035031743,0.02766854,0.63967365,-1.5270395,0.057306916,0.052353203,0.10147928,0.68208885,-0.29454824,1.0082089,-1.1563349,-0.30363262,-0.92736036,1.3166989,-0.7394062,1.5256205,0.111346126,-0.084612645,1.11088
