-1.6827872,0.86690927,-0.12765072,-0.61725765,-0.33980963,0.9440874,1.081355,-0.65405273,0.7781247,0.41305733
2.2952836,0.23908983,-0.9708344,-0.7340468,0.23248473,0.73209655,0.67157286,0.40348047,-0.6627962,-0.8475156
-2.5807197,-0.35658634,2.2338471,0.054971088,-0.22635067,-0.87758636,0.6086029,-0.7444686,0.68279135,-0.13658537
0.25570816,0.5646717,-0.76751864,-1.7443745,0.88539135,-2.6812,0.13162322,0.8764773,0.6041283,0.63397014
-0.7363004,0.463225,1.2144215,0.016269298,2.401589,-1.1729418,1.3144634,0.5279084,-3.069747,1.9138013
-0.048401885,1.0523703,0.44979182,1.5413036,0.9962359,1.1348732,0.58471036,-1.6634191,1.1218598,-0.62325794
-0.21842135,-0.1531518,0.4111457,-0.09676832,0.21050379,-0.87501705,0.7224142,1.0345539,-0.6852948,1.0600961
-0.099233456,0.53105986,-0.867949,-1.1479636,1.0563058,-0.110726,-0.08708665,-0.0029287443,1.7013319,0.439736
-0.12596081,0.8337914,0.110909924,0.61414635,-0.21150355,-0.16648126,-0.13469781,-0.38261443,-0.7762527,-0.52291226
0.096636385,0.3086372,-0.3672196,1.0559988,0.08984201,2.3130436,-1.1438729,0.9391034,-0.7234871,0.13940397
-0.29560712,-1.7414813,0.20509242,-0.12845042,1.9631562,-0.90575874,-1.2741745,0.72751933,0.51053095,0.051571615
0.38703015,-0.23945552,0.12632582,0.8026581,0.8242239,-1.315775,0.54043806,0.6574874,0.97267026,0.26491174
-2.3278248,0.021301834,0.26961136,-1.0531046,0.22345075,0.13039799,0.08640321,1.0444415,-0.8626627,0.021916218
-0.12931411,1.6877027,-0.046826817,0.95345247,0.6744869,1.2053063,-0.8664976,0.91967636,-1.7790371,1.5492371
0.48474848,-0.6137602,0.27754164,-2.614943,1.0747584,0.5965974,0.45655137,-0.42129266,-2.071008,0.036089122
-0.0016179385,0.5877396,1.1851926,0.30026215,-0.47849032,2.6039739,0.065431185,-0.37155595,0.95984775,1.0564301
