-0.52471524,1.3467758,-1.2211579,-1.4813515,0.6900035,0.95075154,-1.4071102,0.3452701,0.81929934,1.146581
0.25983053,-0.024309518,0.21968287,0.5985251,-0.17917466,0.57622296,0.94537365,1.8410565,-0.901103,0.3431901
-1.6261259,1.5034752,0.16387959,0.2336069,-0.2756977,0.85532516,0.09558548,-0.3484985,-2.3697894,1.3795408
-0.08286092,1.1207831,0.8234586,0.117863186,1.3652741,-0.3931786,0.13847807,1.593111,0.5907487,0.31507203
0.17181958,-0.6601975,0.9066094,1.6448919,-0.8242445,-1.4590373,0.47898737,0.48732406,0.07127817,0.8721868
-0.5820967,1.0044012,-0.08468685,0.03348159,-1.445688,-0.508802,0.11975342,0.0567475,-0.075919524,0.67106706
-0.35722053,-0.45418483,-0.47015288,-0.35400057,0.27089673,0.23536146,0.021702379,1.1304669,0.66714746,0.2969741
0.4026637,0.21037865,-1.0431067,-0.028902896,0.3397003,1.0235181,-0.5480533,0.5528455,2.019546,-0.18576452
-0.4056654,0.29808545,-1.0332636,-0.9278841,1.2486267,-0.5918678,-0.251743,-1.3202882,0.9941156,-1.1816742
-0.08016596,0.41803113,-0.12113594,-0.9890778,0.24990512,-1.0427216,0.68668604,0.44800672,-0.90646064,-0.94829684
1.7874851,1.3086966,0.8053285,0.7619636,1.0559148,1.006422,0.6068204,-0.11323619,1.844161,1.0785729
0.41456595,0.33483362,0.45273083,-1.2070735,0.6105354,-0.9006038,-0.03871174,0.03124183,0.5146099,-0.6382132
0.5774242,-0.5197327,0.5866618,-0.33249983,0.46163377,-1.1348604,-0.7243773,0.08361279,-0.6234872,-0.11439691
0.26779714,0.8938682,0.06490588,-0.05931052,1.9140841,-1.5734197,-0.044493213,0.38478598,-0.11626422,1.087582
-0.6832342,0.19719921,1.7111707,0.45197618,-0.95148104,-0.07517622,0.0650295,-0.16632827,1.6413001,0.38343805
-0.56473476,-0.14325106,-1.100791,-0.6178571,-0.11699118,-0.60864854,0.11392933,-1.3818176,0.30037487,-0.16634646
0.78491616,0.47378796,-0.7797736,-1.1444788,-1.1281434,0.7566916,0.25506464,-0.4382618,-2.0456345,-2.8895524
0.7154589,0.21496353,-0.48037395,-0.24526346,-0.15731537,-0.43143725,-0.1943315,0.22920609,-0.83403295,-0.49289337
0.35102382,0.42003357,-0.42420942,-1.7159692,0.14550394,-0.4359882,0.66156983,0.56796235,0.4175478,-0.11574058
0.049087677,-0.14144313,1.3768147,-0.8877004,0.43476394,-0.34361756,1.4304736,0.24239112,-0.8704681,-2.435763
-1.2004652,0.90529716,-0.1698151,0.44349986,2.80218,0.8203196,-0.8639393,-0.32996935,-0.12091385,-1.136346
-0.69473666,-0.16858837,1.8328573,0.7938931,0.44686288,-1.7812462,-2.4224503,1.5398723,-1.1811112,-0.8882627
1.0801111,0.6674179,-2.3558881,-1.4694031,0.12906136,-0.0037801298,1.0761429,-1.5859811,-0.50200355,-1.3781941
-0.8496719,-0.14958806,0.14409854,-0.20398086,0.9600293,1.2414924,-0.72553015,0.9138616,-0.20489098,-0.09868406
0.94859654,0.5181,0.19635642,0.62420577,1.2869996,1.4697742,-0.34147486,0.57370895,-0.19777691,-0.3148438
0.5281999,-0.20612076,-0.93519485,1.2887758,-0.16575265,1.0260632,-1.8185666,0.7677066,1.6311398,0.31440657
0.7270718,-0.22978759,1.2992249,1.3219388,-1.4733175,2.111871,0.97079813,-0.91654503,-0.022161163,0.4131689
-0.88010687,1.6029356,-0.10973132,0.3834557,-0.6415572,-0.7565011,0.17462006,-2.0552018,-0.06559673,0.1110691
-0.33592093,-1.3505003,1.234098,-0.26782507,-1.6359184,1.0014386,0.040870406,0.49033535,1.4178007,-0.8445655
-1.1556237,0.20376329,-1.4957137,0.14131428,-1.3369206,1.1705596,1.1769226,-0.43768558,-0.71199954,-1.0316263
0.25377035,0.8987517,0.37616768,0.6110532,-1.2320842,-1.8553855,1.397756,-0.025924033,-0.17373468,-0.9632061
-0.3958733,-0.65436214,-0.40602937,0.5260521,-0.53601265,-0.00926131,-0.2837367,-0.5923142,-1.175424,0.38710788
-1.6090584,0.42489797,-1.1551682,0.7084253,2.5619116,0.35420004,0.5475656,0.6697182,0.15582883,-0.10438226
-1.052495,-1.8951734,-1.3963181,-1.480421,1.3145069,-0.9720831,0.031045526,0.44846624,1.376871,-0.1308295
1.3413862,0.31577826,-0.48014432,1.6762631,0.17302325,1.7343806,0.32146353,0.4833109,-0.2506837,0.6258082
-0.064710766,-0.7752844,0.060484435,-0.40612188,-0.44067615,-0.03469496,-0.39145055,-1.165618,1.3705786,-1.3882071
0.39682508,0.52875155,0.38908216,-1.0589789,0.2697809,-0.3348707,0.05439891,-0.12443638,-0.4169034,0.59771705
2.5263045,0.6984098,1.3999591,0.47163954,0.28447038,-1.8004518,-0.58127654,0.018468438,-0.85285103,0.17649034
0.33528647,0.3588007,-0.20223361,-0.42071366,0.73249406,0.96851534,1.49708,0.91188717,-1.5907484,1.2274696
