0.0,4.2751746,0.0,0.0,0.0,1.765117,0.0,0.0,2.499501,2.6553698,0.0,0.0,3.6760352,0.0,3.131219,7.099896,0.0,0.0,2.3386593,0.0,1.4392749,0.0,6.5200896,1.4431527,0.0,0.0,0.0,0.0,4.4943376,0.39927706
0.0,0.6455547,0.0,0.0,0.0,2.7259839,0.0,0.0,2.8237479,1.8154488,0.0,0.86370593,4.0602584,0.0,3.890314,2.6395714,0.0,0.0,0.585093,0.0,3.6450706,0.0,3.8153803,1.7318232,0.0,2.2746894,0.0,0.0,4.4847803,2.505028
0.0,1.5690095,0.0,0.0,0.0,3.0759459,0.0,0.0,5.5092373,5.6347046,0.0,0.0,2.0137749,0.0,1.2346902,3.9837255,0.0,0.0,4.5309534,0.0,3.1696649,0.0,1.8086015,5.3187456,0.0,0.0,0.0,0.0,5.3762875,0.0
0.0,1.5876775,0.0,0.0,0.0,0.0,0.0,0.0,0.763065,2.3107486,0.0,0.0,0.66544247,0.0,2.3807898,1.7277939,0.0,0.0,1.6575912,0.0,0.23803803,0.0,0.73418534,0.7023148,0.0,0.0,0.0,0.0,3.5984986,0.0
0.0,5.9573283,0.0,0.0,0.0,2.0847597,0.0,0.0,2.9221122,2.9503636,0.0,0.83459663,2.6415427,0.0,2.5444298,4.248216,0.0,0.0,5.2598886,0.0,1.8396101,0.0,5.902,3.0000744,0.0,0.0,0.0,0.0,2.0079758,0.0
0.0,1.6775267,0.0,0.0,0.0,1.2848407,0.0,0.0,1.1837769,2.0990517,0.0,0.0,3.2720568,0.0,2.6958022,4.205477,0.0,0.0,0.0,0.0,1.6251391,0.0,4.6811423,0.19818899,0.0,0.8045877,0.0,0.0,3.5761452,1.9097468
0.0,1.2613318,0.0,0.0,0.0,1.9895916,0.0,0.0,2.2901752,3.0899627,0.0,0.0,4.3433332,0.0,3.7519996,5.5203857,0.0,0.0,0.0,0.0,2.3685844,0.0,5.075983,0.7365581,0.0,1.8646965,0.0,0.0,6.128252,2.6703346
0.0,2.688227,0.0,0.0,0.0,0.88503236,0.0,0.0,2.088917,3.2054286,0.0,0.0,2.4422534,0.0,0.0,3.7147453,0.0,0.0,4.8838935,0.0,1.2512139,0.0,2.3593526,3.757992,0.0,0.0,0.0,0.0,3.1076381,0.0
0.0,3.883923,0.0,0.0,0.0,1.3812319,0.0,0.0,0.8017616,2.7005684,0.0,0.0,4.582278,0.0,3.2267957,5.211185,0.0,0.0,0.7131314,0.0,2.2234356,0.0,7.827265,1.0202371,0.0,0.0,0.0,0.0,3.3068705,1.2415271
0.0,2.7234724,0.0,0.0,0.0,0.0,0.0,0.0,0.45703435,2.6681042,0.0,0.0,1.6312007,0.0,2.1706178,2.9744968,0.0,0.0,2.8851519,0.0,0.16389629,0.0,2.1011572,1.2449886,0.0,0.0,0.0,0.0,3.89336,0.0
