0.029850876,0.019630581,0.11117333,0.2699369,0.032484084,0.107804045,0.037397284,0.14845629,0.22147797,0.02178862
0.028890304,0.016446732,0.13157313,0.26331538,0.029599387,0.1450429,0.03155534,0.109818265,0.22011183,0.023646697
0.018316416,0.013543583,0.19076855,0.31890014,0.020678788,0.026057934,0.041456223,0.28096923,0.080360994,0.008948113
0.02581624,0.016813708,0.20764893,0.3252647,0.021645913,0.06246469,0.043254025,0.18329063,0.10034683,0.013454252
0.030927483,0.018020885,0.10758377,0.19827679,0.04794201,0.12175606,0.03397656,0.10788664,0.29899216,0.03463761
0.017583374,0.010994126,0.15201339,0.10063204,0.09291828,0.07656784,0.029397631,0.13542874,0.3284507,0.05601393
0.023922808,0.013671359,0.11810875,0.2726754,0.029081158,0.120329626,0.02804199,0.120917335,0.25323498,0.02001661
0.0015840542,0.00095214765,0.04269644,0.017217137,0.117117934,0.05506754,0.0031285186,0.07627871,0.6445313,0.041426193
0.034138914,0.026900658,0.20346376,0.17839262,0.057428878,0.036433138,0.06915355,0.24697548,0.11728703,0.029825952
0.020967117,0.016030377,0.07891272,0.30907577,0.025851993,0.064410254,0.033177048,0.22108233,0.2181013,0.0123911165
0.030125787,0.02253413,0.12222197,0.30059293,0.030054398,0.061590377,0.048142087,0.21009958,0.15856892,0.016069787
0.01804376,0.012733076,0.10710003,0.101741366,0.094472304,0.06855594,0.030485498,0.15805185,0.35703772,0.05177853
0.03815806,0.028731555,0.16435726,0.23687896,0.04221221,0.053718835,0.06455428,0.21192242,0.13518041,0.024286043
0.0016445814,0.0006777571,0.124123976,0.008126921,0.15925579,0.1204362,0.0026695274,0.025696214,0.44696197,0.11040703
0.018125422,0.007015831,0.16819325,0.16178209,0.026532352,0.27843592,0.015073688,0.04089291,0.2503786,0.033569943
0.019977806,0.017212784,0.06008615,0.18717468,0.049338754,0.06623917,0.032346487,0.23435982,0.309354,0.023910291
0.028941926,0.013789931,0.17293042,0.28952032,0.021764807,0.1755339,0.027929474,0.07268126,0.1767399,0.020168075
0.022908933,0.010539959,0.17249377,0.09500451,0.068595536,0.1862179,0.02338845,0.054695893,0.2940863,0.072068706
0.008696221,0.0032046428,0.08501945,0.22037585,0.012596078,0.28701672,0.0068719084,0.04005206,0.32243177,0.013735368
0.033187352,0.025769107,0.18275385,0.22887157,0.042097665,0.037685778,0.06483233,0.2495499,0.11355614,0.021696286
0.036738083,0.028249077,0.14108261,0.1926721,0.055335116,0.067005605,0.05927664,0.20567685,0.1803889,0.03357497
0.013855926,0.006787459,0.085536405,0.13956003,0.046148557,0.13320799,0.015209548,0.07678487,0.45031893,0.03259029
0.017617697,0.008947868,0.1564497,0.080646,0.08701438,0.13779832,0.022044126,0.071918,0.3437733,0.0737906
0.005418985,0.005659284,0.019597549,0.1400686,0.03453367,0.029021481,0.01197038,0.35474703,0.38985172,0.009131231
0.010697451,0.011204736,0.072059475,0.09461561,0.08964145,0.014551465,0.030917421,0.43296188,0.22142223,0.02192822
0.01479294,0.008835698,0.11680188,0.09285183,0.086799696,0.09242102,0.022079661,0.113051385,0.3979429,0.05442295
0.0067594736,0.007435312,0.07992852,0.09323698,0.059359152,0.006495775,0.023346921,0.62160414,0.089815885,0.0120178275
0.030222703,0.02515927,0.095216475,0.18358518,0.058862746,0.06905037,0.048411135,0.21963593,0.23757759,0.032278605
0.0009464489,0.0006671291,0.00971276,0.042987388,0.029117037,0.056239754,0.0016317986,0.1083805,0.74186283,0.008454276
0.009669936,0.004565052,0.13182542,0.058469,0.081029214,0.16505727,0.011955236,0.055741347,0.4124069,0.06928065
0.0006633715,0.00026434058,0.010600228,0.16989736,0.0012980971,0.56053096,0.00048524298,0.022335822,0.23223162,0.0016930385
0.02791166,0.014827467,0.19915147,0.09366137,0.08496402,0.13869497,0.034046695,0.07716976,0.24862413,0.08094853
0.050331187,0.030134192,0.18741529,0.15911072,0.059747454,0.12691784,0.057106074,0.09744823,0.17573647,0.056052536
0.036398944,0.027030181,0.16103142,0.14480464,0.07425017,0.08127755,0.057023287,0.17323022,0.19442354,0.050530087
0.0417138,0.02463919,0.1760944,0.23109597,0.03909811,0.121361315,0.048789036,0.11096646,0.17379189,0.032449722
0.03905931,0.032839626,0.15922277,0.15513095,0.07087626,0.03852784,0.07605572,0.25053456,0.14026126,0.03749173
0.026613316,0.021379607,0.08136478,0.22504109,0.043363553,0.07044372,0.041096393,0.21753883,0.25025317,0.022905555
0.021957513,0.014595088,0.0788143,0.22787896,0.03776359,0.10042251,0.028178941,0.15066355,0.31715462,0.022570986
0.033867165,0.016959094,0.21856393,0.2719744,0.024536008,0.15421437,0.03606336,0.07910806,0.14164822,0.023065355
0.035918653,0.017124737,0.2881405,0.22061512,0.027816307,0.15866712,0.03877352,0.06606891,0.11696821,0.02990693
0.030427482,0.015474611,0.17107743,0.113082275,0.073275745,0.14528343,0.033636864,0.07238999,0.275857,0.06949518
0.021510992,0.009397275,0.15285297,0.14432001,0.03644865,0.25826675,0.018869689,0.049706925,0.2655387,0.04308807
0.012516938,0.007098348,0.20410345,0.04934635,0.13837981,0.08570381,0.02110461,0.09659796,0.29046372,0.09468505
0.03482887,0.02454676,0.25726992,0.20016034,0.044506203,0.052605517,0.06211801,0.19856407,0.096471824,0.02892849
0.014793119,0.0064331107,0.09379418,0.30096927,0.01381335,0.22293346,0.0125758285,0.06308669,0.25884435,0.0127566205
0.02777531,0.017197723,0.13170092,0.1209742,0.08237663,0.09680572,0.03778289,0.11879956,0.3082908,0.05829625
0.018422607,0.006599328,0.23418431,0.11575951,0.0322213,0.29224175,0.015527764,0.030979564,0.20638666,0.047677185
0.002645012,0.0010944242,0.24106833,0.0073197624,0.21849535,0.07196477,0.0051929546,0.027680712,0.26624286,0.15829587
0.01637408,0.006616167,0.12366578,0.3206144,0.012853846,0.21786971,0.013748268,0.056869864,0.21889323,0.012494674
0.0060197967,0.0021148734,0.09167069,0.24895485,0.0060944604,0.4009858,0.0045904946,0.03363058,0.1975772,0.008361195
0.018609518,0.0072631175,0.2095792,0.31531498,0.010468766,0.24784887,0.016185768,0.044981845,0.117228866,0.012519155
0.021790838,0.014624574,0.10360691,0.12294285,0.07679041,0.09920224,0.030360293,0.13576145,0.3451845,0.04973594
0.018955044,0.0101538645,0.19833562,0.07019995,0.103407286,0.121778056,0.026438354,0.08092642,0.2814763,0.0883291
0.0043088202,0.0022481165,0.07874975,0.5496544,0.0020104859,0.21841191,0.0049924706,0.083946735,0.05377959,0.0018977394
0.03276678,0.02609246,0.17123838,0.22477213,0.043536995,0.03644564,0.06530351,0.2600177,0.11795167,0.021874797
